0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
570.7593257217884,673.1020704992814,1223.3113893422637,650.2885724139169,,,,,,,,,,,1744.2603258611837,497.9468359184078,1433.4399260265047,816.5397175070057,1753.8591380644793,578.0621239191242,,,,,,,3.3396073479419206,679.6731059125284,1162.1742429885717,626.8403884238681,,,,,630.555667244694,362.75414909404407,775.6257349380297,496.860188853962,1487.3308340987198,385.1749364520356,842.0566309070916,890.9350968420617
570.3106804875358,673.2247115796113,1222.8770804950345,650.427991702126,,,,,,,,,,,1743.839276068712,498.02035499565363,1433.374119007793,817.7209715149311,1753.2171558966238,578.3239326306871,,,,,,,1.6432403920462662,679.9909047040566,1161.7823605692197,627.017250947349,,,,,629.6424963779879,362.7164187134665,774.604652167435,496.6869301868229,1487.7301023961284,385.0947327824413,842.306124209384,891.4895157809365
570.063398741365,673.1411504450849,1222.0828653706055,650.353323011175,,,,,,,,,,,1742.5745132005388,498.00345366381873,1432.539094255781,818.4891336849512,1751.743016370295,578.4102709400158,,,,,,,0.5874988725183243,680.138111255241,1161.082468694215,627.0052013445616,,,,,628.9051560035455,362.75842520459,773.6156769619199,496.4566184892441,1487.399491272445,385.02556656207446,842.4312466029364,891.6294054992134
569.813691492634,673.0779589515187,1221.2861077220448,650.2974771150278,,,,,,,,,,,1741.1989431708762,498.0024552440048,1431.7118518339182,819.2482299298956,1749.8231459076192,578.501234366244,,,,,,,-0.42241488362384416,680.3165967796574,1160.3888663984553,627.012907074472,,,,,628.201780571048,362.8277819939249,772.6580684399146,496.25882304005336,1487.0653439530972,384.9788655383308,842.5816270766061,891.822809907381
569.5327316845915,673.0444485044178,1220.4664744348283,650.2733396027478,,,,,,,,,,,1739.8259930007744,498.0208485432539,1430.932070541852,819.9961769673866,1746.8758135636551,578.6252991523043,,,,,,,-1.2434314854505715,680.540358725103,1159.6705943098282,627.0535014294724,,,,,627.5099050852075,362.94424884379544,771.6874333644778,496.11765820341896,1486.7034756206353,384.968913231225,842.5977388651725,892.0384381152328
569.1507916895855,672.9997513527871,1219.6253898063983,650.2200160293116,,,,,,,,,,,1738.038731777894,497.9698208155718,1430.0652089648154,820.6857784120559,1743.9967469900748,578.6693842491071,,,,,,,-2.206873542339906,680.7819471994301,1158.930631508972,627.0633953338029,,,,,626.78119721242,363.03363278731763,770.669477825519,495.9493833993174,1486.3317770443832,384.90514295847515,842.8845394332035,892.4047885649488
568.6834961080068,672.9576234436435,1218.733263360517,650.200176357414,,,,,,,,,,,1736.3107707159722,497.98243004651295,1429.1696265110884,821.377135983289,1741.1353468760415,578.7685524075991,,,,,,,-3.6539916967787462,681.0125379743151,1158.136570700322,627.10405365564,,,,,626.0278713996997,363.1327386947329,769.577299079604,495.789498674475,1486.4729748125264,384.9000895089982,842.967647850161,892.7798740939124
568.0989695939879,672.9204299929795,1217.803938901031,650.1968178918485,,,,,,,,,,,1734.19124546375,497.9637749796357,1428.1285990550816,822.0307066644897,1738.7040890140188,578.8441227631315,,,,,,,-5.176124544136825,681.2827138575526,1157.339781866369,627.1581403737115,,,,,625.2580058580184,363.212855939666,768.4564631868584,495.6420681063787,1486.724127921932,384.90521864119324,843.6681345982968,893.2654780189455
567.4968958556844,672.8855264115978,1216.8842371983246,650.1921591080454,,,,,,,,,,,1732.2476790897128,497.9448904632777,1427.0949287259814,822.6335125400719,1736.6475779963696,578.9072517364305,,,,,,,-6.740031795438767,681.5624933041486,1156.549692940734,627.2121124713824,,,,,624.5138254902159,363.298276220592,767.3370436122435,495.49329396648056,1486.9604987888601,384.9053972815285,844.19560856628,893.7414806235546
566.7052814259526,672.8388103830591,1215.9455462957203,650.2020190363448,,,,,,,,,,,1729.9791179454774,497.84309764868954,1425.9928344171358,823.1690007532604,1734.8248254947239,578.9611180816275,,,,,,,-8.224620342347237,681.8595528367883,1155.7809369191632,627.2779780122646,,,,,623.7366261402734,363.3639913086317,766.2580478705945,495.3498825781479,1487.115913303856,384.91368110202313,848.5575830840434,894.0290649858441
