0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
939.400038654796,838.9066615227499,1338.8360096328572,610.6933302887619,1500.4366071252466,608.7370407986712,997.7863554135811,671.5934007322093,1429.1326907189132,620.2514144244517,1916.338694114655,657.3172767386102,1622.127729653217,610.1696444610086,1224.1663032709296,582.2034289820206,1104.8660036359342,626.3863953740812,1588.4844100080672,761.7021637908836,1179.3036434130995,619.4334474231833,1494.601463682708,614.0811036569237,861.374325200359,959.3117398397294,1757.1985420193614,900.736248524036,111.3706118077555,880.4092122125112,1334.614025602235,615.1397385830555,,,,,1470.2263245261029,634.4653672989277,,,1645.0918060559525,606.6516196267713
935.6719631771198,840.7274286252156,1331.2948711265387,611.9991115863921,1492.0604389877226,609.1698852408409,991.6628760223917,672.9768579924836,1420.7680643167512,621.1701649059389,1915.8621522799474,658.3591711938896,1617.9339190607611,610.3825098314007,1219.9005317231981,583.9811188054907,1097.6953053991538,627.3940930248484,1586.8398943920465,763.4393705259303,1173.433695793467,620.5595765899329,1488.3830855260549,614.3401585116333,858.9819534020255,961.4898694685617,1756.2625548184856,902.9531312089804,102.37538931355863,883.2428252326944,1327.441279689279,616.4309568562644,,,,,1462.392579330209,635.360444486495,,,1642.2358171514593,606.6307625170787
931.964037340776,842.5841052173682,1323.76697719964,613.2073732400745,1483.6380363495032,609.4711161397399,985.5563449394241,674.3200174751312,1415.0445588265927,621.8880631893861,1915.3583365655497,659.3895050388958,1613.8071604924853,610.4998129272919,1215.6665101394933,585.7616595470363,1091.7904003044632,628.1186856288507,1585.243724573034,765.1511091592956,1169.1258767919521,621.5429037348583,1482.1327390298711,614.5460767484919,856.668252551423,963.5289780347318,1755.2721807420644,905.141579995415,93.25170308374538,886.0282142287253,1319.0850880889493,617.6991657262572,,,,,1454.1731516298041,636.081709793302,,,1639.8964692985642,606.5141768239478
928.0393635012183,844.4632492444448,1315.897251605902,614.3330850493896,1475.4338838634326,610.0728009730168,979.6340895021,675.7873687468043,1408.2253089284652,622.538914800817,1914.7959096019745,660.2576686011653,1609.366008831388,610.673289210485,1211.243124237732,587.5413506934324,1086.2635936181123,628.9049408693439,1583.5086385270472,766.7807003899172,1164.5370298782318,622.3533852972419,1475.0179642250741,614.9062693142539,854.6647259504598,965.8298753708874,1754.192308839913,907.2437009590057,83.05394541982048,888.7571596205471,1310.5255258597333,618.9421539724515,,,,,1445.3840712602641,636.5734060710452,,,1638.090802117022,606.097505270124
923.9472702826798,846.3167691531715,1307.870249574946,615.3533948361442,1467.0560498277978,610.884946049207,973.578616692384,677.2391333724745,1401.6868290634393,623.0542344265996,1914.0877620912445,661.2450969544759,1605.759847418752,611.1588545915531,1206.6962097128885,589.3588427201148,1081.0809088701003,630.6332891428714,1582.7924784387405,768.4743934887053,1159.8077175210592,623.1402283295075,1467.7340438715091,615.3020907247965,852.4824151322812,967.9155711220144,1752.9022086459986,909.4387546099815,72.68844244952265,891.3463351813264,1301.7254965730301,620.2081667236748,,,,,1436.7125344979004,636.7596934323648,,,1636.4838205706926,606.2509325117358
919.6450828415072,848.1106152304519,1299.501966793995,616.2332163566346,1458.7843006699386,611.6164263814135,967.2538508896333,678.7199374372124,1394.9950916712783,623.4428924561955,1913.3377961461433,662.1011416494739,1602.067872547157,611.480784014471,1201.7609897060279,591.1834947693828,1075.5059229954302,632.3772566120068,1581.8545509837097,770.12383958758,1154.406376979844,624.0195048556632,1458.7020843977189,616.0896412410407,850.7468866643782,970.524244594224,1751.4338559285352,911.5831465740933,63.2207350024151,893.849496412749,1293.8888067260277,621.4786228602845,,,,,1429.7429519257666,637.8927366806419,,,1634.405645555224,606.5240832332292
915.3234133701478,849.9567799628262,1292.206695805466,617.0388025335701,1452.8110748996596,612.2532420047281,960.9163251454042,680.2552574011191,1388.2355723529815,623.8459185206764,1912.6078226941006,663.0057376552761,1598.2585876728958,611.8327447493732,1196.7931793715861,593.0776518347932,1071.1362520024409,633.9612128358283,1580.8860749126343,771.8190970941523,1148.8356141294519,624.9460836537505,1449.3769805744437,616.8496513497554,848.8970707664986,973.5384476276133,1749.9828482883577,913.7842851831736,52.800756156807495,896.7412691261284,1287.0389524943175,622.7759956020814,,,,,1422.6581357132295,639.0232410958328,,,1632.4071520760835,606.796665086035
910.8494208728608,851.7647338195035,1286.336108654023,617.6581338606109,1446.9898829846718,612.5966987784514,954.2151495539676,681.7833527093651,1381.2880344584446,624.157987740082,1912.1939445699463,663.8337351246993,1594.6418820419667,612.0380737166887,1191.5664130842238,594.8660401966666,1066.7000672003535,635.5199808934406,1579.815502964305,773.5155103140194,1143.0589004399053,625.7789092412904,1440.0305136162283,617.4633528071781,847.877255645434,976.5287389923449,1748.5065961302394,915.9502809976005,40.790505494417346,900.1436725731554,1280.5180898126528,623.8979864741003,,,,,1416.8710534334646,640.2145944499824,,,1627.891382338573,606.9469078485533
906.4843739929363,853.6322076663666,1280.4525615814184,618.275895090549,1440.2462339517751,612.6789262237415,947.742389374849,683.3715495202327,1373.906728482555,624.4263836570017,1911.9199693393164,664.5381833952529,1591.0280275903779,612.1456512549812,1186.3677570338732,596.6776953862227,1062.9958859974097,636.9687169620186,1578.8685436270478,775.1456773217021,1137.3189243558174,626.6336371244413,1430.6588593608662,618.5167065924827,847.2449934385223,979.5415626577778,1747.207742303586,918.0233869498918,28.47242952355839,903.835810924685,1274.0398083010934,624.9993376881664,,,,,1411.0541953252919,640.9426506254197,,,1623.1284321212897,606.9697097900471
901.9921560026521,855.416968321764,1273.9890644322468,618.9427295939076,1432.2210822780016,612.9738111378989,940.5340092669271,684.9398255844837,1366.3170436587948,624.6605974185925,1911.72142081214,665.3487986467501,1587.1956809059652,612.2715385794163,1180.7254182312554,598.3950576333707,1059.0006204081988,638.4049172550842,1577.728937117181,776.8374089009907,1131.3642269677885,627.3671232214281,1421.4309125532086,619.4362344151258,843.7757340970478,982.518425478891,1745.782966023323,920.2035425919513,14.832463445260371,907.5602167744462,1267.3805064604016,626.0671016903085,,,,,1404.560442885911,641.1734769026577,,,1618.347878888455,606.9791757480825
