0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
1084.5314129547244,578.9056373130525,647.5892531839211,634.4773739256553,1594.1678752227422,781.441242446125,1131.9520562155794,658.1044142481783,946.0233104981584,544.9151058439927,1290.4881738713018,547.2182311540911,,,1537.4639791165532,514.5419604649273,887.4189355621827,534.4905498149906,80.41317191224692,596.0587413539042,,,1661.5908952688858,519.8664001350355,818.9327415839779,635.3473815262455,1205.4984943138256,591.1580382071947,1749.9928680017201,572.2187671830492,358.37860602042474,533.8181419464439,1918.3487031760192,805.5023093607555,931.8672031245097,528.7748021689894,711.1968763766663,602.4042268418577,,,,
1086.3455088214964,579.2269453152612,650.4980427937583,633.7074692367679,1597.238755958691,780.6853295802903,1134.4300385209904,657.2123190899908,948.1532953418621,545.7685342837572,1292.9952871795854,547.4285411255142,,,1539.1423363182557,514.4410155071296,890.9959154368639,534.881438798905,84.73946870883202,596.060350050242,,,1663.7417456492103,519.9115234886907,819.3512603650055,635.2711684689086,1208.3814921972535,590.5349459052368,1753.8704402849714,572.1380120145344,363.5181092209291,534.1659157156668,1922.2850314606735,805.1675937959951,933.3408322574782,529.163494982888,714.8400935428931,601.6503547313547,,,,
1087.3599051778742,579.4680038935553,653.4929921463834,632.8270386405683,1597.5447006882605,779.3003543408734,1134.9091174685786,656.0122969880908,948.0795643552901,546.2586598460401,1293.4066409505403,547.6818939342522,,,1539.6336806095342,514.5169262466638,894.7078262797809,535.1062080896089,91.37699478716144,596.2795186811087,,,1665.2256101492749,520.0701427867707,821.2539937487561,634.999750499064,1210.180980760599,590.3594859480708,1755.9398133123927,572.0402813724304,369.64000458442194,534.7253907483723,1922.5884856927605,804.1870899800143,934.1261396260741,529.8155579582069,718.9955626154638,600.7827530614447,,,,
1088.88975638805,578.9447426580489,656.2802709816228,631.2550103678691,1598.2741423927216,777.4789851970436,1134.676617551093,654.1850581127021,947.9148234224053,545.8248898211701,1291.9695004559512,547.2492232240543,,,1542.022992565709,513.9916249874337,898.7657858291439,534.2702503467888,97.25338533355404,595.5775588326837,,,1668.3532856881718,519.5556106300785,822.9125356520622,633.959791149669,1212.2823645089236,589.7647482003649,1759.7517295401485,571.3361362322977,375.10115418086093,534.3785638000927,1923.4745144161197,803.4971562888081,934.9312693973861,529.8196323343515,723.3616040779052,599.2183412276571,,,,
1090.184049121905,578.4451680421175,660.0937120228441,629.6237121521131,1598.5504232062817,776.2285977159454,1133.9877702153212,652.3851571311909,946.5811500050993,545.1227942726865,1290.3395858472718,547.1596848225267,,,1544.4430076633785,513.7839959697926,902.7477058898345,533.3633959569934,102.95719755376228,594.7680354535373,,,1671.5059989331185,519.3653022372725,824.3222241282517,632.9749049239033,1214.2269375449027,589.4342796764208,1763.5145607160678,571.0067033384107,380.2648748796532,533.9570599656131,1923.6676441066877,803.1891423961506,935.4331245599587,529.9799710493122,727.5880351459609,597.6848294693043,,,,
1092.1635450688063,577.8665216677382,664.2167633111123,627.9436707072873,1598.4308736535359,776.1520008141429,1133.2413219828522,651.1342527741676,948.3501230327236,544.2995689384163,1290.1702466781487,546.8576674785531,,,1548.616618908211,513.2783144866848,906.9306761179662,532.5933962079915,108.37678041482826,593.7937270190129,,,1676.594025453851,518.9064375672376,826.05057698523,631.7955240170263,1216.4320093240851,589.1802539694153,1769.0912341017647,570.4678483097965,384.62393919222615,533.4221527848654,1924.8999300317216,802.9077384480469,936.5624762251159,530.0962346783239,732.5877778402692,596.9710313277722,,,,
1094.0438455484848,577.0599523965578,667.9661589749562,626.0185671811145,1596.6750047862038,775.8862889885315,1132.1357163475495,650.6027012625881,949.687753329493,543.0927332293104,1289.3285026395931,546.3690536075036,,,1551.6910147451576,512.708076305049,910.6016099347866,531.9126602756826,113.7927017956743,592.8306898728395,,,1680.397045581955,518.3531197030542,827.2777837204734,630.3976641914953,1217.8550971155648,588.8015236747729,1773.3391572517874,569.7629886843831,388.7167405520208,532.8568799864122,1924.3998960417407,802.07279525478,936.9826060159131,530.158272230944,737.1277892202131,596.2380091962393,,,,
1096.7465999416092,576.5540982887183,671.2472745260886,624.367605209959,1595.2018290837818,775.8407519253784,1130.9598565252604,650.9758740264723,950.4559953475708,541.8461602833322,1291.256401994955,545.9981114018858,,,1554.5307402914027,512.2156673398063,913.6642735516618,531.6150336974606,118.92646614074914,592.0086559704107,,,1683.7966367780325,518.0019245461682,827.605700688337,629.0144334915915,1218.4698522374715,588.478129732413,1777.1498352350086,569.2646006971054,390.93568265552057,532.4156104865876,1923.0616551875407,801.8962079680209,937.2329327670986,530.2809620232438,741.6268102267934,595.7283502819955,,,,
1099.3276914567634,575.9945111784922,674.4771033664977,623.2548477462997,1591.5904811106248,775.734360818553,1130.6251109882546,651.2403222282467,951.0274129166309,540.3926142948129,1293.1323181965595,545.5332846491565,,,1557.3179297814231,511.7397614814687,916.7229727738822,531.2905349647916,123.9510699425876,591.2697351480606,,,1687.0445365284802,517.7064608968037,827.7807933306799,627.5066097075602,1217.9914217527175,588.1423766204671,1780.8002362148425,569.1921812465941,393.0387355248148,531.9983401235728,1921.5504023983203,801.7508247849233,937.2902552748144,530.3670079997531,746.0300864106268,595.1794957390499,,,,
1102.0509886742557,575.6716641178714,676.9793359410994,622.4292801986153,1586.8435335922047,776.1540113404419,1126.9932233746754,651.7900105306074,951.0237871792976,539.2795226033218,1294.9946982047413,545.2703190493298,,,1560.3258643057425,511.56083682048745,919.357095069313,531.1004790017848,128.53941540411358,590.66343804244,,,1690.271413527562,517.8021899365152,827.2747918362589,627.2617200889654,1217.4468975032605,588.038778686986,1784.2773063102914,569.5080836662917,394.89496769877377,531.6975399853154,1919.742073306707,802.6495591891608,937.531173965978,530.4694320842355,750.3331512152959,594.6144125949937,,,,
1104.3637584044727,575.224263687016,679.1063167588788,621.5998249266336,1581.881483244098,776.3601411676311,1121.4121235634052,652.0102878512096,950.6460684765143,539.3239305401866,1296.5178185947261,545.527066678467,,,1562.9464423680324,511.36137469916406,921.7180241440763,530.8264593667174,132.73909817761734,590.1538801810459,,,1693.0653872243658,517.8712917602649,826.5906286247557,627.6252748446755,1216.636663843911,587.9038577931519,1787.389432579636,569.7396267421886,396.7522840120446,531.4372323663094,1917.7522305255316,803.3775714688018,937.4451316421645,530.5145831094277,754.268342980702,593.9902825198819,,,,
1106.4229168278625,575.0861533300608,680.4940028357487,620.7787530067687,1577.3175570713681,776.4179054939607,1114.920567699858,651.7835402087228,950.1396568750697,539.6089759599562,1295.5198008778648,545.850357924981,,,1565.7226987347294,511.127799231485,923.9065669525036,530.7007716398757,136.5786768410145,589.6455953348716,,,1695.9621845860356,517.9625291835193,825.7186828247825,628.3748205110924,1216.249932235205,587.8588092809234,1790.5050266806002,570.0009894343169,399.1703707222866,531.1582082131963,1915.0861096471533,804.1522369081644,937.605556551752,530.4920761885737,758.044975504774,593.2367548521981,,,,
1107.1657544097216,575.2368674571644,681.6311177371114,620.1531231151375,1572.4852583074612,776.176011267127,1110.4676786278321,651.2548964677442,948.7306054792841,539.9297892881298,1293.8427496055886,545.8103327587803,,,1568.0917185356325,510.7409159527293,925.8106051279651,530.4742598534837,139.9582544372907,589.1735778279274,,,1698.4196552050162,517.8807432690189,825.138106211692,628.9469627320616,1216.6893441645952,587.6908123829601,1793.266651570446,570.0369029900359,401.16191601849283,530.9360190897319,1912.2145101337983,804.2704140062428,938.5489843864236,530.3658277162449,761.3954490025633,592.3970229959054,,,,
1107.8971664128053,575.574059743527,681.6988829324551,619.897361258187,1571.0442626086042,775.9976209214283,1109.0721837116162,650.3834989205415,947.1445025689784,540.5191279179041,1292.95383747903,545.9842398202985,,,1570.8014451322092,510.4304339984218,927.5355387556301,530.3469631233168,142.76643859689284,588.6064517262432,,,1701.2163138177393,517.9068561437898,823.7522280564776,629.5066969727709,1218.356217149078,587.5753925466661,1796.2866167112106,570.0883543283966,402.6795509329048,530.6888664072042,1909.3894889694006,804.3014339409301,939.1929953571243,530.3273996584323,764.4377159710698,591.6072840150175,,,,
1108.285290462216,575.8834267663627,681.5858152052623,619.5575001953953,1571.031263978274,775.6334766472455,1108.0095066325398,649.2510904028311,943.8384478445192,541.0007485280408,1291.6835350679487,546.138786697559,,,1573.1992631148678,510.36801965019004,928.8595730679078,530.2047192640047,145.15353368426514,587.9288979583124,,,1703.6712696342647,518.122080809741,820.8950789253286,629.9471358509115,1219.6736616955873,587.4342052653647,1799.0028635349013,570.1207584934818,403.8309308547574,530.4189594386472,1905.4739777503437,803.9423322038485,939.4820649951366,530.4723938960972,767.581063904804,590.7967388767038,,,,
1108.9793748638251,576.3656075600982,680.7997278841092,619.5211294267677,1571.131037950603,775.2985736195503,1107.0003582300956,648.1304292778531,940.3822747556283,541.475072606134,1291.3855693088713,546.7899870826121,,,1575.5535973550839,510.3736251650559,930.0894071953417,529.9691458666523,146.99203556067607,587.2441515468722,,,1706.339886630202,518.3206525218797,816.2073022543566,630.074079916215,1221.156840152416,587.1890139248387,1801.4524182751793,570.0541892092444,404.56779137017463,530.027277951738,1904.288937274568,803.6594064420624,939.0001414921458,530.7145622506214,769.812137129657,590.1594237009153,,,,
1109.6534114566123,576.801810292326,679.9757444241563,619.6531011155232,1571.1418874187436,774.8123677498993,1105.8293275625228,646.8802434939153,936.9373703190192,541.6786036640624,1291.0856303705718,547.2575575541094,,,1577.9754190202189,510.38411416473207,931.7225686463479,529.7194677978495,148.69250635008154,586.9064978274521,,,1708.9859175411202,518.5283464667704,812.1062921040095,629.9851176541717,1222.6255228760251,587.1575385504872,1803.9156425118167,570.0122069318172,405.24390168145743,529.6672573965836,1902.9593275878565,803.0835410677354,938.473372637481,530.9779443495322,771.9866871223153,589.4945252579375,,,,
1109.953794562617,577.2999967199146,678.8221259753062,619.8876959481513,1570.1694298346679,774.2637452501771,1103.158619522722,647.1538693361708,933.6086562867047,541.6427497833249,1290.6069720142636,547.6410936402235,,,1579.958873602688,510.37984419905877,933.5495399648985,529.4830562066267,150.07733397938813,586.5877709613836,,,1711.5874524875235,518.7567076153018,810.2836813922404,629.7001146774603,1224.0708380530655,587.4070727872004,1805.7780921963472,569.9605227116994,405.6948647157499,529.3294671974014,1901.8220999487585,802.6593360321382,937.0577632303866,531.4093360447928,773.3497871486136,588.8966024022593,,,,
